"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@RajanAnandan @Google Thx, Rajan",FALSE,50,"RajanAnandan",2019-12-04 05:45:15,FALSE,"1202041010756284416","1202101540854607875","223110908","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",2,FALSE,FALSE,NA,NA
"@bhogleharsha Thank you, Harsha:)",FALSE,3601,"bhogleharsha",2019-12-04 05:44:35,FALSE,"1202049605531136000","1202101369211101184","78941611","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",115,FALSE,FALSE,NA,NA
"@mhelft Thanks Miguel!",FALSE,80,"mhelft",2019-12-04 05:34:29,FALSE,"1202018578242756608","1202098828800921600","15756974","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",2,FALSE,FALSE,NA,NA
"@davidmarcus Thx, David",FALSE,105,"davidmarcus",2019-12-04 05:32:42,FALSE,"1202017241505513472","1202098381700644864","1237411","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",1,FALSE,FALSE,NA,NA
"@rabovitz <U+0001F64F>Rony",FALSE,61,"rabovitz",2019-12-04 05:28:00,FALSE,"1202079392983326722","1202097199347306497","2795845802","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",7,FALSE,FALSE,NA,NA
"@stephengillett <U+0001F64F>Stephen",FALSE,19,"stephengillett",2019-12-04 05:27:40,FALSE,"1201999562442862593","1202097113468940291","16847211","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",0,FALSE,FALSE,NA,NA
"@kraneland <U+0001F64F>David",FALSE,41,"kraneland",2019-12-04 05:27:22,FALSE,"1201984642636607488","1202097037187190784","17854419","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",0,FALSE,FALSE,NA,NA
"@eladgil Thanks, Elad",FALSE,67,"eladgil",2019-12-04 05:26:39,FALSE,"1201986865877749761","1202096857083731968","6535212","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",2,FALSE,FALSE,NA,NA
"@btaylor @Google Thanks so much, Bret:)",FALSE,51,"btaylor",2019-12-04 05:26:02,FALSE,"1201991064342499328","1202096703148613633","7456262","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",1,FALSE,FALSE,NA,NA
"@Benioff Mahalo. More likely Benioff 2020:)",FALSE,324,"Benioff",2019-12-04 05:23:26,FALSE,"1202003870215331840","1202096049768275968","22330739","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",20,FALSE,FALSE,NA,NA
"I’m excited about Alphabet’s long term focus on tackling big challenges through technology. Thanks to Larry &amp; Serge… https://t.co/VAtzwXbIt3",FALSE,28051,NA,2019-12-04 00:06:46,TRUE,NA,"1202016355366473728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",3960,FALSE,FALSE,NA,NA
"We strive to make our products helpful and accessible for everyone. Starting today, there will be American Sign Lan… https://t.co/8TMySWgKKy",FALSE,1955,NA,2019-12-03 20:02:24,TRUE,NA,"1201954857944408064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",277,FALSE,FALSE,NA,NA
"We've joined 55+ other orgs and industry groups to support the STEM OPT program, another step in our efforts to adv… https://t.co/J0l9vgvV2j",FALSE,1610,NA,2019-11-25 21:01:12,TRUE,NA,"1199070554826797056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",237,FALSE,FALSE,NA,NA
"We’re proud to be among the many companies supporting the @webfoundation and their work to ensure that the web rema… https://t.co/Mxs6TOlz4U",FALSE,1514,NA,2019-11-25 16:35:38,TRUE,NA,"1199003722434498560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",146,FALSE,FALSE,NA,NA
"Well said and so inspiring! https://t.co/qHBwdv3fmS",FALSE,5182,NA,2019-11-21 07:20:16,FALSE,NA,"1197414407795437568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",710,FALSE,FALSE,NA,NA
"Tonight we unveiled the new @GoogleStartups Campus in Tokyo, co-located with our new office in Shibuya to give the… https://t.co/F3ikdlPODm",FALSE,2536,NA,2019-11-19 09:39:32,TRUE,NA,"1196724680758947840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",301,FALSE,FALSE,NA,NA
"Greetings from Tokyo! Celebrating the opening of our new office in Shibuya with a traditional sake barrel breaking… https://t.co/XSTGhWuLU8",FALSE,7786,NA,2019-11-18 12:54:14,TRUE,NA,"1196411288450146304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",537,FALSE,FALSE,NA,NA
"US Army veteran Pete Damon is the guest artist behind today's #GoogleDoodle. This #VeteransDay, we join him in payi… https://t.co/p0KSMdLCfv",FALSE,2304,NA,2019-11-11 15:08:09,TRUE,NA,"1193908277920141317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",172,FALSE,FALSE,NA,NA
"@GovPritzker @Google Thank you @GovPritzker for joining us as we open our 2nd office in Chicago to make room for ou… https://t.co/6kMeHPpg9Q",FALSE,87,"GovPritzker",2019-11-09 01:55:16,TRUE,"1192568773259206661","1192983964543119360","1084817523378454529","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",5,FALSE,FALSE,NA,NA
"@GovBillLee @Google Thank you @GovBillLee for the warm welcome and for joining us at the opening of our new data ce… https://t.co/OOen1uqzjW",FALSE,46,"GovBillLee",2019-11-09 01:52:44,TRUE,"1192197388326383616","1192983326602092545","1084924525232513025","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",2,FALSE,FALSE,NA,NA
"RT @SusanWojcicki: Tonight are the #breakthroughprize2020 live streamed on @YouTube 7 pm PST. Excited to see scientific discoveries celebra…",FALSE,0,NA,2019-11-04 01:21:19,FALSE,NA,"1191163480226689025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",48,TRUE,FALSE,NA,NA
"We're proud to support accessible &amp; inclusive housing as part of our commitment to Bay Area housing: we're making a… https://t.co/zZu0DPOjnx",FALSE,1433,NA,2019-10-29 14:36:15,TRUE,NA,"1189189205085188096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",112,FALSE,FALSE,NA,NA
"Since 2001, we’ve been proud to be a part of Atlanta’s growing tech sector. Today we’re excited to break ground on… https://t.co/OCD0cf9TvC",FALSE,1727,NA,2019-10-28 16:34:48,TRUE,NA,"1188856653153570816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",162,FALSE,FALSE,NA,NA
"In honor of First Responders Day, we salute all of the first responders who help others in need every day. Especial… https://t.co/y8LcUbRMOP",FALSE,3231,NA,2019-10-28 04:07:33,TRUE,NA,"1188668602699767809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",312,FALSE,FALSE,NA,NA
"Don's impact on the beginnings of Silicon Valley and the entire tech industry will not be soon forgotten. Thoughts… https://t.co/wIZlE2kzO6",FALSE,1342,NA,2019-10-25 22:43:01,TRUE,NA,"1187862151991455745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",125,FALSE,FALSE,NA,NA
"RT @JeffDean: Deep learning improving our sense of the world!  A nose by any other name would smell as sweet. https://t.co/UEQqbOClNk",FALSE,0,NA,2019-10-24 20:35:40,FALSE,NA,"1187467717512589312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",187,TRUE,FALSE,NA,NA
"Thanks @glichfield for a great conversation - really enjoyed chatting about what this milestone means to Google, an… https://t.co/U9K5hHLRJU",FALSE,1264,NA,2019-10-23 14:53:53,TRUE,NA,"1187019315507130368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",138,FALSE,FALSE,NA,NA
"Excited about what quantum computing means for the future - it gives us another way to speak the language of the un… https://t.co/bgaxH5Pl6y",FALSE,5224,NA,2019-10-23 09:05:18,TRUE,NA,"1186931593815846912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",1425,FALSE,FALSE,NA,NA
"Very proud that our @GoogleAI team has achieved a big breakthrough in quantum computing known as quantum supremacy… https://t.co/qosZsyt5V4",FALSE,5493,NA,2019-10-23 08:48:16,TRUE,NA,"1186927307631411207",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",1510,FALSE,FALSE,NA,NA
"Very inspiring to see the historic #AllWomanSpacewalk - hopefully just the first of many to come. Congrats… https://t.co/Kp1UUpRcfD",FALSE,2189,NA,2019-10-18 18:58:48,TRUE,NA,"1185269011182804994",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",192,FALSE,FALSE,NA,NA
"Very excited to introduce our latest family of #MadebyGoogle hardware: Pixel 4, Nest Mini, Nest Wifi, Pixelbook Go… https://t.co/yZyvfjHgm2",FALSE,5323,NA,2019-10-15 15:29:13,TRUE,NA,"1184129106843033603",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",756,FALSE,FALSE,NA,NA
"Today we’re kicking off our 3rd #ImpactChallengeBayArea: we’ll donate $10M in grants to 35 nonprofits working to im… https://t.co/WIC7FCAaIy",FALSE,1675,NA,2019-10-07 16:39:11,TRUE,NA,"1181247609379282944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",155,FALSE,FALSE,NA,NA
"Building on the privacy &amp; security features discussed at #io19, this week we're rolling out Incognito mode on Maps,… https://t.co/wedFzBTmhm",FALSE,1928,NA,2019-10-02 18:46:47,TRUE,NA,"1179467784524308485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",267,FALSE,FALSE,NA,NA
"Thanks for all the Google 21st birthday wishes but more importantly, thank you to our users and partners for all yo… https://t.co/AaOK2afV0d",FALSE,14819,NA,2019-09-28 03:41:45,TRUE,NA,"1177790471428378624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",1213,FALSE,FALSE,NA,NA
"Happy 5th birthday to Google Classroom! Thank you to all of the educators who have given us helpful feedback over t… https://t.co/58kE9a78hT",FALSE,4070,NA,2019-09-26 17:01:09,TRUE,NA,"1177266871801806849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",375,FALSE,FALSE,NA,NA
"Detecting deepfakes is one of the most important challenges ahead of us. Following our release of a synthetic audio… https://t.co/XPtoeF3HsS",FALSE,2925,NA,2019-09-24 16:02:55,TRUE,NA,"1176527442007080961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",589,FALSE,FALSE,NA,NA
"Great discussion at our new digital skills hub hosted by Minister @KatriKulmuni with govt &amp; business leaders from a… https://t.co/BfuizsvOIq",FALSE,1339,"sundarpichai",2019-09-20 12:58:25,TRUE,"1174986485566590976","1175031458097811456","14130366","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",109,FALSE,FALSE,NA,NA
"While in Finland, we also announced new details of our largest corporate purchase of renewable energy in history -… https://t.co/GDoxz3Z6Sy",FALSE,1169,"sundarpichai",2019-09-20 09:59:43,TRUE,"1174986481141575680","1174986485566590976","14130366","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",92,FALSE,FALSE,NA,NA
"Hei from Helsinki! Met with Finnish PM @AnttiRinnepj today as we announced €3B to expand data centers in Europe ove… https://t.co/Leh0OgrZK6",FALSE,2741,NA,2019-09-20 09:59:41,TRUE,NA,"1174986481141575680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",247,FALSE,FALSE,NA,NA
"@AnttiRinnepj @Google Finland is a great example of how the internet can help drive economic growth, and we look fo… https://t.co/kG82ztHnEr",FALSE,98,"AnttiRinnepj",2019-09-20 09:55:51,TRUE,"1174955275368857600","1174985513381462017","978423139","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",18,FALSE,FALSE,NA,NA
"We've been carbon neutral since 2007 and today, we're proud to share that Google is making our largest purchase of… https://t.co/STAd7o5Ua1",FALSE,6763,NA,2019-09-19 20:24:57,TRUE,NA,"1174781446688362496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",1103,FALSE,FALSE,NA,NA
"At #GoogleForIndia today, we announced Google Research India - a new AI research team in Bangalore that will focus… https://t.co/3Y6GcwpsJS",FALSE,9839,NA,2019-09-19 07:15:54,TRUE,NA,"1174582872033943552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",2170,FALSE,FALSE,NA,NA
"This National #RecoveryMonth, we’ve launched a new site to share tools and resources on addiction treatment and rec… https://t.co/qpTciputGI",FALSE,1200,NA,2019-09-12 19:49:37,TRUE,NA,"1172235838840659968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",167,FALSE,FALSE,NA,NA
"Proud @MayoClinic has selected Google as its strategic partner on health innovation. We’re honored that… https://t.co/jhJrUD9QT5",FALSE,2139,NA,2019-09-10 14:06:39,TRUE,NA,"1171424753657139202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",388,FALSE,FALSE,NA,NA
"Heartbreaking to see the devastation that #HurricaneDorian has caused to the Bahamas and the US. We’re donating to… https://t.co/yiIFXR0060",FALSE,1838,NA,2019-09-09 21:09:08,TRUE,NA,"1171168686490546176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",143,FALSE,FALSE,NA,NA
"In April, we open-sourced MLIR, which enables machine learning models to be consistently represented &amp; executed on… https://t.co/bIOTmLZ3sh",FALSE,4090,NA,2019-09-09 17:09:23,TRUE,NA,"1171108352077623296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",704,FALSE,FALSE,NA,NA
"RT @LaurenGoode: Android 10 has officially arrived. Even though Google has ditched the dessert theme, some of these updates are...pretty sw…",FALSE,0,NA,2019-09-03 17:31:25,FALSE,NA,"1168939568051183622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",135,TRUE,FALSE,NA,NA
"Excited to see the first Chromebook Enterprise devices on sale today, built in partnership with @Dell and bringing… https://t.co/eEsIWQGjck",FALSE,3855,NA,2019-08-27 16:33:15,TRUE,NA,"1166388216691220480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",499,FALSE,FALSE,NA,NA
"Quite the quote:) https://t.co/VzsbtxoZnv",FALSE,6944,NA,2019-08-22 16:55:02,FALSE,NA,"1164581755799474178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",743,FALSE,FALSE,NA,NA
"Starting today, our lightweight search app #GoogleGo will be available globally on the @GooglePlay store. As demo'd… https://t.co/eQJDhxBCCP",FALSE,3487,NA,2019-08-20 16:12:05,TRUE,NA,"1163846171690803200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",622,FALSE,FALSE,NA,NA
"Inspiring to see such a breakthrough. +1 to research and science!

https://t.co/zb8bN6M70a",FALSE,3415,NA,2019-08-15 18:56:23,FALSE,NA,"1162075579652300801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",430,FALSE,FALSE,NA,NA
"Today at #GoogleforNigeria, we announced Gallery Go - designed for those who don’t have a reliable internet connect… https://t.co/I1P8U2NP3l",FALSE,2057,NA,2019-07-24 13:29:10,TRUE,NA,"1154020701742911494",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",293,FALSE,FALSE,NA,NA
"Proud that @GoogleStartups is partnering with @veteran_capital, @patriotbootcamp &amp; @TheBunkerLabs to support vetera… https://t.co/js9ySYzKDX",FALSE,1751,NA,2019-07-23 16:16:55,TRUE,NA,"1153700528896917505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",163,FALSE,FALSE,NA,NA
"RT @justinesherry: Holy mackerel, while my power is out... The Pixel 3a NightSight is truly amaze. It is super dark in here -- almost black…",FALSE,0,NA,2019-07-21 04:20:05,FALSE,NA,"1152795355261440000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",80,TRUE,FALSE,NA,NA
"Margaret Hamilton led the team that developed the onboard flight software for all of NASA’s manned #Apollo missions… https://t.co/xtrpZDt7yY",FALSE,3388,NA,2019-07-19 03:49:19,TRUE,NA,"1152062838489247745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sundarpichai",484,FALSE,FALSE,NA,NA
